id,"tanggal (WIB)","waktu (WIB)",lintang,bujur,"tingkat kepercayaan",satelit,"radius kemungkinan",kecamatan,kabupaten,provinsi,tipe
2556966,2021-02-22,13:04:27,1.7126466,101.250679015,8,snpp,1280,"Dumai Barat",Dumai,Riau,Cluster
2569569,2021-02-23,22:11:00,1.7162343263626099,101.25996398925781,8,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
2556967,2021-02-22,13:04:27,2.08782697,101.6404953,8,snpp,1125,"Rupat Utara",Bengkalis,Riau,Cluster
2569570,2021-02-23,22:11:00,1.7134596109390259,101.24095916748047,9,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
2556969,2021-02-22,13:04:27,2.18154311,100.96116638,8,snpp,1125,Bangko,"Rokan Hilir",Riau,Cluster
2570099,2021-02-23,02:06:00,1.7144195040067036,101.2418441772461,8,aqua,4449,"Dumai Barat",Dumai,Riau,Cluster
2570100,2021-02-23,02:06:00,1.3917196989059448,101.65050506591797,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2570101,2021-02-23,02:06:00,1.0125680685043335,102.19812927246093,8,aqua,4236,"Sungai Apit",Siak,Riau,Cluster
2588708,2021-02-26,13:29:45,-0.3974244,103.33554077,8,snpp,1125,"Tanah Merah","Indragiri Hilir",Riau,Cluster
2588711,2021-02-26,13:29:45,-0.26933005,103.1515274,8,snpp,1125,"Batang Tuaka","Indragiri Hilir",Riau,Cluster
2588712,2021-02-26,13:29:45,-0.1706295,103.22360229,8,snpp,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2588713,2021-02-26,13:29:45,-0.16105637,103.21852875,8,snpp,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2571751,2021-02-24,13:31:00,0.22908169031143188,102.98169708251953,8,aqua,3000,Enok,"Indragiri Hilir",Riau,Cluster
2556970,2021-02-22,13:04:27,2.192561865,100.957115175,8,snpp,1280,Bangko,"Rokan Hilir",Riau,Cluster
2571752,2021-02-24,13:31:00,0.7453266382217407,101.65914916992188,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
2588714,2021-02-26,13:29:45,-0.06446996,103.05429077,8,snpp,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2556985,2021-02-22,10:47:00,1.94296133518219,101.50968170166016,8,terra,3000,"Rupat Utara",Bengkalis,Riau,Cluster
2588715,2021-02-26,13:29:45,0.0306373,103.62953186,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2588716,2021-02-26,13:29:45,-0.049020195,103.053813935,8,snpp,1280,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2588717,2021-02-26,13:29:45,-0.03039124,103.15460205,8,snpp,1125,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2571753,2021-02-24,13:31:00,0.8697953224182129,101.81021881103516,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
2571754,2021-02-24,13:31:00,1.0022184550762177,102.19331741333008,8,aqua,3414,"Sungai Apit",Siak,Riau,Cluster
2571755,2021-02-24,13:31:00,1.711417317390442,101.27153778076172,8,aqua,3000,"Dumai Barat",Dumai,Riau,Cluster
2556986,2021-02-22,10:47:00,1.8877313137054443,101.56111145019531,8,terra,3000,"Rupat Utara",Bengkalis,Riau,Cluster
2571756,2021-02-24,13:31:00,1.9553382396697998,101.19535064697266,8,aqua,3000,"Dumai Barat",Dumai,Riau,Cluster
2588718,2021-02-26,13:29:45,0.03086552,103.4690094,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2588719,2021-02-26,13:29:45,0.05126273,103.4659729,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2556987,2021-02-22,10:47:00,1.7968171834945679,101.68148803710938,8,terra,3000,Rupat,Bengkalis,Riau,Cluster
2588720,2021-02-26,13:29:45,0.09414283,103.51911163,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2556989,2021-02-22,10:47:00,1.7993724346160889,101.47286987304688,8,terra,3000,Rupat,Bengkalis,Riau,Cluster
2588721,2021-02-26,13:29:45,0.091953335,103.49337005999999,8,snpp,1280,Enok,"Indragiri Hilir",Riau,Cluster
2573072,2021-02-24,10:36:00,0.1256532073020935,103.22418212890625,9,terra,3000,Enok,"Indragiri Hilir",Riau,Cluster
2556990,2021-02-22,10:47:00,1.832831859588623,101.19896697998047,8,terra,3000,"Dumai Barat",Dumai,Riau,Cluster
2573329,2021-02-24,10:35:00,1.296151876449585,101.90768432617188,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2576167,2021-02-25,01:09:04,1.013876255,102.189407345,8,snpp,1280,"Sungai Apit",Siak,Riau,Cluster
2588723,2021-02-26,13:29:45,0.0972259,103.43688202,8,snpp,1280,Enok,"Indragiri Hilir",Riau,Cluster
2588724,2021-02-26,13:29:45,0.09220127,103.4154129,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2556991,2021-02-22,10:47:00,1.7124993290219988,101.2360120500837,9,terra,4645,"Dumai Barat",Dumai,Riau,Cluster
2588725,2021-02-26,13:29:45,0.09954656,103.41802216,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2576168,2021-02-25,01:09:04,1.007236872857143,102.19883836999999,8,snpp,1742,"Sungai Apit",Siak,Riau,Cluster
2556992,2021-02-22,10:47:00,1.6415117979049683,101.48725128173828,8,terra,3000,"Bukit Kapur",Dumai,Riau,Cluster
2576184,2021-02-25,01:09:04,0.25568801,102.89393616,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2588726,2021-02-26,13:29:45,0.09723101,103.379173275,8,snpp,1280,Enok,"Indragiri Hilir",Riau,Cluster
2588727,2021-02-26,13:29:45,0.11214659,103.40804291,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2556993,2021-02-22,10:47:00,1.5179488062858582,101.69872665405273,8,terra,3414,"Bukit Kapur",Dumai,Riau,Cluster
2588730,2021-02-26,13:29:45,0.121887685,103.23164367499999,8,snpp,1280,Enok,"Indragiri Hilir",Riau,Cluster
2556995,2021-02-22,10:47:00,1.3893521428108215,101.64774322509766,9,terra,3414,"Bukit Batu",Bengkalis,Riau,Cluster
2588731,2021-02-26,13:29:45,0.19862233,103.42853546,8,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
2556996,2021-02-22,10:47:00,1.2449963092803955,101.51504135131836,8,terra,3414,Mandau,Bengkalis,Riau,Cluster
2588734,2021-02-26,13:29:45,0.22140323,103.39134979,7,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
2556999,2021-02-22,10:47:00,0.35168007016181946,103.09149169921875,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2588736,2021-02-26,13:29:45,0.23588534,103.32633972,8,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
2591800,2021-02-25,01:53:00,1.0063480138778687,102.20350646972656,7,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
2588738,2021-02-26,13:29:45,0.30220893,103.305057525,8,snpp,1280,Mandah,"Indragiri Hilir",Riau,Cluster
2588739,2021-02-26,13:29:45,0.30848557,103.32221985,8,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
2588740,2021-02-26,13:29:45,0.29105541,102.97740936,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2588741,2021-02-26,13:29:45,0.33777018000000003,103.081302645,8,snpp,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
2579848,2021-02-25,13:50:06,-0.50547534,103.14418793,8,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2580058,2021-02-25,14:12:00,-0.14770857989788055,102.81155395507812,8,aqua,3000,Gaunganakserka,"Indragiri Hilir",Riau,Cluster
2588744,2021-02-26,13:29:45,0.50854975,103.33266449,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2603283,2021-02-28,13:05:00,1.2978841066360474,101.89273834228516,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2588752,2021-02-26,13:29:45,0.87920213,103.15388489,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2588757,2021-02-26,13:29:45,1.0269123900000001,103.03218842000001,8,snpp,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2588758,2021-02-26,13:29:45,1.06083244,103.00516891500001,8,snpp,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2588759,2021-02-26,13:29:45,1.09924436,102.86087036,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2588760,2021-02-26,13:29:45,1.142813265,102.78829956,8,snpp,1280,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
2588762,2021-02-26,13:29:45,1.92029762,101.66107178,7,snpp,1125,Rupat,Bengkalis,Riau,Cluster
2588763,2021-02-26,13:29:45,2.08611488,101.68482208,8,snpp,1125,"Rupat Utara",Bengkalis,Riau,Cluster
2588764,2021-02-26,13:29:45,2.31565523,100.34593201,8,snpp,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2589019,2021-02-26,13:16:00,0.20513594150543213,102.83907318115234,7,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2589022,2021-02-26,13:16:00,0.9669075012207031,101.86701202392578,8,aqua,3000,Siak,Siak,Riau,Cluster
2589023,2021-02-26,13:16:00,1.1386661529541016,102.7859001159668,8,aqua,3414,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
2589024,2021-02-26,13:16:00,1.2951620817184448,101.88714599609375,7,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2596029,2021-02-27,13:09:25,-0.83034796,101.67843628,8,snpp,1125,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
2596032,2021-02-27,13:09:25,-0.8149039149999999,101.6220932,8,snpp,1280,"Kuatan Mudik","Kuantan Singingi",Riau,Cluster
2596054,2021-02-27,13:09:25,-0.04193865,103.42256165,7,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2596055,2021-02-27,13:09:25,0.09177876,103.49375916,7,snpp,1125,Enok,"Indragiri Hilir",Riau,Cluster
2596057,2021-02-27,13:09:25,0.11554212,103.356056215,7,snpp,1280,Mandah,"Indragiri Hilir",Riau,Cluster
2596060,2021-02-27,13:09:25,0.21847832,103.44195557,7,snpp,1125,Mandah,"Indragiri Hilir",Riau,Cluster
2596061,2021-02-27,13:09:25,-0.14034267,101.04909515,8,snpp,1125,"Kampar Kiri Hulu",Kampar,Riau,Cluster
2596065,2021-02-27,13:09:25,0.29362655,102.95954895,7,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2596066,2021-02-27,13:09:25,0.401944935,103.53739929,8,snpp,1280,Mandah,"Indragiri Hilir",Riau,Cluster
2596072,2021-02-27,13:09:25,0.724599,102.87751007,7,snpp,1125,"Sungai Apit",Siak,Riau,Cluster
2596074,2021-02-27,13:09:25,0.8770303133333334,103.15213012666668,8,snpp,1399,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2596076,2021-02-27,13:09:25,1.05723989,103.0085907,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2596077,2021-02-27,13:09:25,1.0989972350000001,102.86203003,8,snpp,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2596078,2021-02-27,13:09:25,1.09662151,102.73693085,7,snpp,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
2603284,2021-02-28,13:05:00,1.4143708944320679,101.77141571044922,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2596079,2021-02-27,13:09:25,1.14627731,102.78795624,7,snpp,1125,"Rangsang Barat","Kepulauan Meranti",Riau,Cluster
2596080,2021-02-27,13:09:25,1.0422346,101.31888580500001,8,snpp,1280,Pinggir,Bengkalis,Riau,Cluster
2589604,2021-02-26,10:24:00,0.12822793424129486,103.22614288330078,8,terra,3414,Enok,"Indragiri Hilir",Riau,Cluster
2603285,2021-02-28,13:05:00,1.482041597366333,101.7255630493164,8,aqua,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2590866,2021-02-26,22:41:00,0.40556828677654266,103.53577423095703,8,terra,3414,Mandah,"Indragiri Hilir",Riau,Cluster
2596081,2021-02-27,13:09:25,1.04385114,101.30217743,8,snpp,1125,Pinggir,Bengkalis,Riau,Cluster
2603286,2021-02-28,13:05:00,2.260812997817993,100.36884689331055,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2596082,2021-02-27,13:09:25,1.3987515,101.02416229,8,snpp,1125,"Tanah Putih","Rokan Hilir",Riau,Cluster
2590867,2021-02-26,22:41:00,0.34048473834991455,103.07847595214844,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2603762,2021-02-28,12:50:30,0.30854756,103.00411224,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2590869,2021-02-26,22:41:00,0.8710344433784485,103.14614868164062,8,terra,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2590870,2021-02-26,22:41:00,1.0556308031082153,103.00798416137695,8,terra,3414,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2596083,2021-02-27,13:09:25,1.56982052,101.48671722,8,snpp,1125,"Bukit Batu",Bengkalis,Riau,Cluster
2596084,2021-02-27,13:09:25,1.64393651,101.47914124,8,snpp,1125,"Bukit Kapur",Dumai,Riau,Cluster
2596087,2021-02-27,13:09:25,2.2624287077777776,100.36752404111111,8,snpp,1875,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2591486,2021-02-27,01:43:00,1.0566686987876892,103.0086555480957,9,aqua,3414,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2603763,2021-02-28,12:50:30,0.34042312999999996,103.080021668,8,snpp,1588,"Kuala Kampar",Pelalawan,Riau,Cluster
2591487,2021-02-27,01:43:00,0.8780673742294312,103.1559066772461,9,aqua,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2596168,2021-02-27,13:59:00,0.8656796216964722,101.8163070678711,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
2603764,2021-02-28,12:50:30,0.34774714500000004,103.09455109000001,8,snpp,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
2596169,2021-02-27,13:59:00,2.2642180919647217,100.36650848388672,8,aqua,3000,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2591490,2021-02-27,01:43:00,0.40774449706077576,103.5398941040039,8,aqua,3000,Mandah,"Indragiri Hilir",Riau,Cluster
2603765,2021-02-28,12:50:30,0.58872414,102.86940765,7,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2591621,2021-02-27,00:29:47,0.87591553,103.15189362,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2603772,2021-02-28,12:50:30,1.09854895,102.86072540500001,8,snpp,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2591632,2021-02-27,00:29:47,0.402549285,103.535339355,8,snpp,1280,Mandah,"Indragiri Hilir",Riau,Cluster
2591633,2021-02-27,00:29:47,0.33816546,103.08071136,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2603773,2021-02-28,12:50:30,1.04566133,101.30584717,8,snpp,1125,Pinggir,Bengkalis,Riau,Cluster
2611608,2021-03-01,13:48:00,1.3178865909576416,100.66504669189453,8,aqua,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
2603774,2021-02-28,12:50:30,1.51029098,102.46598053,8,snpp,1125,Bintan,Bengkalis,Riau,Cluster
2611611,2021-03-01,13:48:00,1.718705654144287,101.27384948730469,8,aqua,3000,"Dumai Barat",Dumai,Riau,Cluster
2639542,2021-03-04,02:00:00,2.020721912384033,101.66169738769531,8,aqua,3000,"Rupat Utara",Bengkalis,Riau,Cluster
2611614,2021-03-01,13:48:00,2.2675647735595703,100.36720085144043,8,aqua,4000,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2603775,2021-02-28,12:50:30,1.72108483,101.26359558,8,snpp,1125,"Dumai Barat",Dumai,Riau,Cluster
2639543,2021-03-04,02:00:00,1.3341801464557648,102.33512496948242,9,aqua,4000,Merbau,"Kepulauan Meranti",Riau,Cluster
2648396,2021-03-05,10:30:00,1.7202566266059875,101.26950073242188,8,terra,3414,"Dumai Barat",Dumai,Riau,Cluster
2603776,2021-02-28,12:50:30,2.2608401750000002,100.37302779999999,8,snpp,1280,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2648397,2021-03-05,10:30:00,1.7018184661865234,101.2208251953125,8,terra,3000,"Tanah Putih","Rokan Hilir",Riau,Cluster
2615425,2021-03-02,01:16:52,2.264605205,100.35951677916667,8,snpp,2049,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2603777,2021-02-28,12:50:30,2.2628314979999997,100.36239319,8,snpp,1588,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2615427,2021-03-02,01:16:52,2.02324414,101.235134125,8,snpp,1280,"Dumai Barat",Dumai,Riau,Cluster
2648398,2021-03-05,10:30:00,1.6447019577026367,101.4741439819336,8,terra,3000,"Bukit Kapur",Dumai,Riau,Cluster
2607250,2021-03-01,01:31:00,1.100489616394043,102.8648681640625,8,aqua,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2648400,2021-03-05,10:30:00,1.3238590359687805,102.44841575622559,9,terra,4000,Bengkalis,Bengkalis,Riau,Cluster
2648401,2021-03-05,10:30:00,1.3377060294151306,102.32078170776367,9,terra,3414,Merbau,"Kepulauan Meranti",Riau,Cluster
2648402,2021-03-05,10:30:00,1.295235276222229,101.91376495361328,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2648403,2021-03-05,10:30:00,1.2409965991973877,101.51412963867188,7,terra,3000,Mandau,Bengkalis,Riau,Cluster
2615428,2021-03-02,01:16:52,1.98515844,100.92327881,8,snpp,1125,Bangko,"Rokan Hilir",Riau,Cluster
2615429,2021-03-02,01:16:52,1.7795804125,101.4942893975,8,snpp,1500,Rupat,Bengkalis,Riau,Cluster
2615430,2021-03-02,01:16:52,1.72524285,101.27293396,8,snpp,1125,"Dumai Barat",Dumai,Riau,Cluster
2615431,2021-03-02,01:16:52,1.7209301000000001,101.26508586,8,snpp,1399,"Dumai Barat",Dumai,Riau,Cluster
2615432,2021-03-02,01:16:52,1.51228106,102.465042115,8,snpp,1280,Bintan,Bengkalis,Riau,Cluster
2648404,2021-03-05,10:30:00,1.0000733137130737,102.99640655517578,8,terra,3000,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2607252,2021-03-01,01:31:00,0.34994518756866455,103.09705352783203,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2648405,2021-03-05,10:30:00,0.7233173847198486,102.87244415283203,8,terra,3000,"Sungai Apit",Siak,Riau,Cluster
2615433,2021-03-02,01:16:52,1.56312931,102.04244232,8,snpp,1125,Bengkalis,Bengkalis,Riau,Cluster
2648406,2021-03-05,10:30:00,0.4948503077030182,102.28926849365234,7,terra,3000,Bunut,Pelalawan,Riau,Cluster
2607253,2021-03-01,01:31:00,-0.15783366560935974,101.70136260986328,8,aqua,3000,"Pangkalan Kuras",Pelalawan,Riau,Cluster
2648407,2021-03-05,10:30:00,0.34989988803863525,103.09473419189453,8,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2615434,2021-03-02,01:16:52,1.097013115,102.861248015,8,snpp,1280,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2607520,2021-03-01,01:35:47,2.27621293,100.36756897,8,snpp,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2615438,2021-03-02,01:16:52,0.51669592,103.1704483,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2648408,2021-03-05,10:30:00,0.12701670080423355,103.23127365112305,8,terra,3414,Enok,"Indragiri Hilir",Riau,Cluster
2648409,2021-03-05,10:30:00,0.19724279642105103,102.26140594482422,8,terra,3000,Bunut,Pelalawan,Riau,Cluster
2607521,2021-03-01,01:35:47,2.27455306,100.37822723,8,snpp,1125,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2648410,2021-03-05,10:30:00,0.10870961099863052,102.7318344116211,7,terra,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2615440,2021-03-02,01:16:52,0.37339982,103.16083527,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2607522,2021-03-01,01:35:47,2.26499784,100.362178805,8,snpp,1280,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2607523,2021-03-01,01:35:47,1.7760985333333332,101.49609374666666,8,snpp,1399,Rupat,Bengkalis,Riau,Cluster
2650211,2021-03-05,13:24:00,0.27817678451538086,103.62203216552734,9,aqua,3000,Mandah,"Indragiri Hilir",Riau,Cluster
2607524,2021-03-01,01:35:47,1.721772015,101.262397765,8,snpp,1280,"Dumai Barat",Dumai,Riau,Cluster
2650212,2021-03-05,13:24:00,0.622132420539856,103.2244364420573,8,aqua,3732,"Kuala Kampar",Pelalawan,Riau,Cluster
2650213,2021-03-05,13:24:00,0.6865847110748291,102.77450561523438,8,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
2623218,2021-03-03,00:56:31,1.78053916,101.49331665,8,snpp,1125,Rupat,Bengkalis,Riau,Cluster
2607525,2021-03-01,01:35:47,1.71876132,101.27075958,8,snpp,1125,"Dumai Barat",Dumai,Riau,Cluster
2623219,2021-03-03,00:56:31,1.7202714666666665,101.26024373333333,8,snpp,1399,"Dumai Barat",Dumai,Riau,Cluster
2650214,2021-03-05,13:24:00,0.6916342377662659,102.7381820678711,8,aqua,3000,"Sungai Apit",Siak,Riau,Cluster
2607526,2021-03-01,01:35:47,1.71091795,101.23421478,8,snpp,1125,"Dumai Barat",Dumai,Riau,Cluster
2650215,2021-03-05,13:24:00,0.751096248626709,101.65971374511719,8,aqua,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
2650216,2021-03-05,13:24:00,1.3356873989105225,102.45843505859375,9,aqua,3000,Bengkalis,Bengkalis,Riau,Cluster
2623220,2021-03-03,00:56:31,1.51148045,102.46538925,8,snpp,1280,Bintan,Bengkalis,Riau,Cluster
2623221,2021-03-03,00:56:31,1.66057134,100.890197755,8,snpp,1280,Bangko,"Rokan Hilir",Riau,Cluster
2650217,2021-03-05,13:24:00,1.3380248206002372,102.3149185180664,9,aqua,4645,Merbau,"Kepulauan Meranti",Riau,Cluster
2607530,2021-03-01,01:35:47,1.09930855,102.86094665750001,8,snpp,1500,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2650218,2021-03-05,13:24:00,1.6416070461273193,101.46920013427734,8,aqua,3000,"Bukit Kapur",Dumai,Riau,Cluster
2623235,2021-03-03,00:56:31,0.30100605,103.26950836,8,snpp,1280,Mandah,"Indragiri Hilir",Riau,Cluster
2624581,2021-03-02,02:12:00,2.267488956451416,100.3622055053711,8,aqua,3414,"Bagan Sinembah","Rokan Hilir",Riau,Cluster
2607531,2021-03-01,01:35:47,1.0570246,103.00753784,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2607532,2021-03-01,01:35:47,1.02862644,103.03296661,8,snpp,1125,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2626006,2021-03-03,10:42:00,1.399933934211731,101.94857788085938,8,terra,3000,"Bukit Batu",Bengkalis,Riau,Cluster
2607534,2021-03-01,01:35:47,0.919032905,102.453456875,8,snpp,1280,"Tebingtinggi Barat","Kepulauan Meranti",Riau,Cluster
2607536,2021-03-01,01:35:47,0.51496476,103.16902161,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2626007,2021-03-03,10:42:00,1.298065960407257,101.88935852050781,8,terra,3414,"Bukit Batu",Bengkalis,Riau,Cluster
2607537,2021-03-01,01:35:47,0.38542458,103.15330505,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2626008,2021-03-03,10:42:00,1.0995723009109497,102.85668563842773,8,terra,3414,"Tebing Tinggi","Kepulauan Meranti",Riau,Cluster
2626009,2021-03-03,10:42:00,0.793296217918396,102.19121551513672,8,terra,3000,"Siak Sri Indrapura",Siak,Riau,Cluster
2607538,2021-03-01,01:35:47,0.37395468,103.15914154,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2626010,2021-03-03,10:42:00,0.30216604471206665,103.26583099365234,9,terra,3000,Mandah,"Indragiri Hilir",Riau,Cluster
2607539,2021-03-01,01:35:47,0.34811066999999996,103.0942363725,8,snpp,1500,"Kuala Kampar",Pelalawan,Riau,Cluster
2607540,2021-03-01,01:35:47,0.340727675,103.07983017000001,8,snpp,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
2607541,2021-03-01,01:35:47,0.29858032,103.00597,8,snpp,1280,"Kuala Kampar",Pelalawan,Riau,Cluster
2627063,2021-03-03,13:36:00,0.2941363453865051,102.73096466064453,8,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2607542,2021-03-01,01:35:47,0.29435244,102.97701263,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
2627064,2021-03-03,13:36:00,0.37893959879875183,102.29489135742188,8,aqua,3000,Bunut,Pelalawan,Riau,Cluster
2662989,2021-03-05,22:47:00,1.326208233833313,102.43961232503256,9,terra,5872,Bengkalis,Bengkalis,Riau,Cluster
2607543,2021-03-01,01:35:47,0.2863882625,102.9719982125,8,snpp,1500,"Kuala Kampar",Pelalawan,Riau,Cluster
2662990,2021-03-05,22:47:00,1.3404650688171387,102.31889533996582,9,terra,4000,Merbau,"Kepulauan Meranti",Riau,Cluster
2627065,2021-03-03,13:36:00,0.615073025226593,103.23931884765625,9,aqua,3000,"Kuala Kampar",Pelalawan,Riau,Cluster
2665269,2021-03-06,11:12:00,1.3335461020469666,102.45384216308594,8,terra,3414,Bengkalis,Bengkalis,Riau,Cluster
2607544,2021-03-01,01:35:47,0.25868744,102.89261627,8,snpp,1125,"Kuala Kampar",Pelalawan,Riau,Cluster
